# 20150416-103618.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 1 s ( 1s )
#  { screen range 18*(t/DIV)= 18s }
# Sampling rate (scope Acquire menu,2CH RealTime): 2.5e3 Hz [Sa/s] ( 2.5kHz )
#  {eqv.period: 400us range: 2.4s }
# Sampling interval (scope USB FlashDrive .CSV)  : 2.0000001563e-3 s ( 2.0000001563ms )
#  {eqv.freq: 499.999960925003Hz range: 12.0000009378s }
# Sampling interval (screen_range/num_samples)   : 3e-3 s ( 3ms )
#  {eqv.freq: 333.333333333333Hz }
# Time Ranges 2.4 <= 18: assume portion +keep;
#  { final timestep: 2.0000001563e-3 / 2.0000001563ms {eqv.freq: 499.999960925003Hz range 12.0000009378s }}
# Oversample factor: 1.00 ( 0.199999984370001 0.133333 0 0.133333333333333 )
# Time offset: 1.29999995231628e-3 s ( 1.29999995231628ms )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 1 (Auto); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-320e-3,0) ; ch2 (-80e-3,3.4)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 6000 (ch1: 6000 ; ch2: 6000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 1s T/DIV2 1s Toffs 1.3ms
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 1 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 440mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
0,112,199,0,-240e-3,3.32
1,112,199,0.0020000001563,-240e-3,3.32
2,112,199,0.0040000003126,-240e-3,3.32
3,112,199,0.0060000004689,-240e-3,3.32
4,113,199,0.0080000006252,-200e-3,3.32
5,112,199,0.0100000007815,-240e-3,3.32
6,112,199,0.0120000009378,-240e-3,3.32
7,112,199,0.0140000010941,-240e-3,3.32
8,113,199,0.0160000012504,-200e-3,3.32
9,112,198,0.0180000014067,-240e-3,3.28
10,112,199,0.020000001563,-240e-3,3.32
11,112,199,0.0220000017193,-240e-3,3.32
12,112,199,0.0240000018756,-240e-3,3.32
13,113,199,0.0260000020319,-200e-3,3.32
14,112,199,0.0280000021882,-240e-3,3.32
15,113,199,0.0300000023445,-200e-3,3.32
16,113,199,0.0320000025008,-200e-3,3.32
17,113,199,0.0340000026571,-200e-3,3.32
18,113,199,0.0360000028134,-200e-3,3.32
19,112,199,0.0380000029697,-240e-3,3.32
20,113,199,0.040000003126,-200e-3,3.32
21,112,199,0.0420000032823,-240e-3,3.32
22,112,199,0.0440000034386,-240e-3,3.32
23,112,199,0.0460000035949,-240e-3,3.32
24,112,199,0.0480000037512,-240e-3,3.32
25,112,198,0.0500000039075,-240e-3,3.28
26,112,199,0.0520000040638,-240e-3,3.32
27,112,199,0.0540000042201,-240e-3,3.32
28,112,199,0.0560000043764,-240e-3,3.32
29,113,199,0.0580000045327,-200e-3,3.32
30,112,199,0.060000004689,-240e-3,3.32
31,112,199,0.0620000048453,-240e-3,3.32
32,113,199,0.0640000050016,-200e-3,3.32
33,112,199,0.0660000051579,-240e-3,3.32
34,113,199,0.0680000053142,-200e-3,3.32
35,112,199,0.0700000054705,-240e-3,3.32
36,112,199,0.0720000056268,-240e-3,3.32
37,112,199,0.0740000057831,-240e-3,3.32
38,112,199,0.0760000059394,-240e-3,3.32
39,112,199,0.0780000060957,-240e-3,3.32
40,112,199,0.080000006252,-240e-3,3.32
41,113,199,0.0820000064083,-200e-3,3.32
42,113,199,0.0840000065646,-200e-3,3.32
43,113,199,0.0860000067209,-200e-3,3.32
44,113,199,0.0880000068772,-200e-3,3.32
45,112,198,0.0900000070335,-240e-3,3.28
46,113,199,0.0920000071898,-200e-3,3.32
47,113,199,0.0940000073461,-200e-3,3.32
48,113,199,0.0960000075024,-200e-3,3.32
49,112,199,0.0980000076587,-240e-3,3.32
50,112,199,0.100000007815,-240e-3,3.32
51,112,199,0.1020000079713,-240e-3,3.32
52,113,199,0.1040000081276,-200e-3,3.32
53,112,199,0.1060000082839,-240e-3,3.32
54,113,199,0.1080000084402,-200e-3,3.32
55,112,198,0.1100000085965,-240e-3,3.28
56,113,199,0.1120000087528,-200e-3,3.32
57,112,199,0.1140000089091,-240e-3,3.32
58,113,199,0.1160000090654,-200e-3,3.32
59,112,199,0.1180000092217,-240e-3,3.32
60,112,199,0.120000009378,-240e-3,3.32
61,113,198,0.1220000095343,-200e-3,3.28
62,113,199,0.1240000096906,-200e-3,3.32
63,112,199,0.1260000098469,-240e-3,3.32
64,112,199,0.1280000100032,-240e-3,3.32
65,112,199,0.1300000101595,-240e-3,3.32
66,113,199,0.1320000103158,-200e-3,3.32
67,112,198,0.1340000104721,-240e-3,3.28
68,112,199,0.1360000106284,-240e-3,3.32
69,112,199,0.1380000107847,-240e-3,3.32
70,112,199,0.140000010941,-240e-3,3.32
71,113,199,0.1420000110973,-200e-3,3.32
72,112,199,0.1440000112536,-240e-3,3.32
73,112,199,0.1460000114099,-240e-3,3.32
74,113,199,0.1480000115662,-200e-3,3.32
75,113,198,0.1500000117225,-200e-3,3.28
76,113,199,0.1520000118788,-200e-3,3.32
77,112,198,0.1540000120351,-240e-3,3.28
78,112,199,0.1560000121914,-240e-3,3.32
79,112,199,0.1580000123477,-240e-3,3.32
80,112,199,0.160000012504,-240e-3,3.32
81,113,199,0.1620000126603,-200e-3,3.32
82,112,199,0.1640000128166,-240e-3,3.32
83,113,199,0.1660000129729,-200e-3,3.32
84,112,199,0.1680000131292,-240e-3,3.32
85,112,199,0.1700000132855,-240e-3,3.32
86,112,199,0.1720000134418,-240e-3,3.32
87,112,199,0.1740000135981,-240e-3,3.32
88,112,199,0.1760000137544,-240e-3,3.32
89,112,199,0.1780000139107,-240e-3,3.32
90,113,199,0.180000014067,-200e-3,3.32
91,112,199,0.1820000142233,-240e-3,3.32
92,113,199,0.1840000143796,-200e-3,3.32
93,112,199,0.1860000145359,-240e-3,3.32
94,113,199,0.1880000146922,-200e-3,3.32
95,113,199,0.1900000148485,-200e-3,3.32
96,113,199,0.1920000150048,-200e-3,3.32
97,113,199,0.1940000151611,-200e-3,3.32
98,113,199,0.1960000153174,-200e-3,3.32
99,113,199,0.1980000154737,-200e-3,3.32
100,113,199,0.20000001563,-200e-3,3.32
101,112,199,0.2020000157863,-240e-3,3.32
102,113,199,0.2040000159426,-200e-3,3.32
103,112,199,0.2060000160989,-240e-3,3.32
104,112,199,0.2080000162552,-240e-3,3.32
105,112,199,0.2100000164115,-240e-3,3.32
106,113,199,0.2120000165678,-200e-3,3.32
107,113,199,0.2140000167241,-200e-3,3.32
108,112,199,0.2160000168804,-240e-3,3.32
109,113,199,0.2180000170367,-200e-3,3.32
110,112,199,0.220000017193,-240e-3,3.32
111,112,199,0.2220000173493,-240e-3,3.32
112,112,199,0.2240000175056,-240e-3,3.32
113,112,199,0.2260000176619,-240e-3,3.32
114,113,199,0.2280000178182,-200e-3,3.32
115,112,198,0.2300000179745,-240e-3,3.28
116,112,199,0.2320000181308,-240e-3,3.32
117,112,199,0.2340000182871,-240e-3,3.32
118,112,199,0.2360000184434,-240e-3,3.32
119,112,199,0.2380000185997,-240e-3,3.32
120,112,199,0.240000018756,-240e-3,3.32
121,113,199,0.2420000189123,-200e-3,3.32
122,112,118,0.2440000190686,-240e-3,80e-3
123,113,116,0.2460000192249,-200e-3,0
124,112,116,0.2480000193812,-240e-3,0
125,113,116,0.2500000195375,-200e-3,0
126,112,116,0.2520000196938,-240e-3,0
127,113,116,0.2540000198501,-200e-3,0
128,113,116,0.2560000200064,-200e-3,0
129,112,116,0.2580000201627,-240e-3,0
130,112,116,0.260000020319,-240e-3,0
131,112,116,0.2620000204753,-240e-3,0
132,112,116,0.2640000206316,-240e-3,0
133,112,116,0.2660000207879,-240e-3,0
134,112,116,0.2680000209442,-240e-3,0
135,112,116,0.2700000211005,-240e-3,0
136,113,116,0.2720000212568,-200e-3,0
137,113,116,0.2740000214131,-200e-3,0
138,112,116,0.2760000215694,-240e-3,0
139,112,116,0.2780000217257,-240e-3,0
140,113,116,0.280000021882,-200e-3,0
141,113,116,0.2820000220383,-200e-3,0
142,112,116,0.2840000221946,-240e-3,0
143,112,116,0.2860000223509,-240e-3,0
144,112,116,0.2880000225072,-240e-3,0
145,112,116,0.2900000226635,-240e-3,0
146,113,116,0.2920000228198,-200e-3,0
147,112,116,0.2940000229761,-240e-3,0
