Record Length,16384
Sample Interval,CH1:0.0008000000000 CH2:0.0008000000000
Vertical Units,CH1:V CH2:V,,
Vertical Scale,CH1:0.10 CH2:1.00,,
Vertical Offset,CH1:-0.00400 CH2:0.00,,
Horizontal Units,s,,
Horizontal Scale,1.0000000000,,
Model Number,ADS1102C,,
Serial Number,ADS00003120139,,
Software Version,3.01.01.31R21,,

Source,CH1,CH2
Second,Volt,Volt
-6.36400000000,-0.36000,3.32000
-6.36319950000,-0.36000,3.32000
-6.36239950000,-0.35600,3.32000
-6.36159950000,-0.36400,3.32000
-6.36080000000,-0.36800,3.32000
-6.35999950000,-0.36800,3.32000
-6.35919950000,-0.36800,3.32000
-6.35840000000,-0.36400,3.32000
-6.35759950000,-0.36400,3.32000
-6.35679950000,-0.36000,3.32000
-6.35599950000,-0.36400,3.36000
-6.35520000000,-0.36400,3.32000
-6.35439950000,-0.35600,3.32000
-6.35359950000,-0.35600,3.32000
-6.35280000000,-0.35600,3.32000
-6.35200000000,-0.35600,3.32000
-6.35119950000,-0.35200,3.32000
-6.35039950000,-0.35200,3.32000
-6.34960000000,-0.35600,3.36000
-6.34879950000,-0.36400,3.32000
-6.34799950000,-0.36400,3.32000
-6.34720000000,-0.36800,3.32000
-6.34640000000,-0.36000,3.32000
-6.34559950000,-0.35200,3.32000
-6.34479950000,-0.36400,3.32000
-6.34400000000,-0.36400,3.32000
-6.34319950000,-0.35600,3.32000
-6.34239950000,-0.36400,3.32000
-6.34159950000,-0.36000,3.32000
-6.34080000000,-0.36800,3.32000
-6.33999950000,-0.36400,3.32000
-6.33919950000,-0.36800,3.36000
-6.33840000000,-0.35600,3.32000
-6.33760000000,-0.36400,3.32000
-6.33679950000,-0.36000,3.32000
-6.33599950000,-0.36000,3.32000
-6.33520000000,-0.35600,3.32000
-6.33439950000,-0.36400,3.32000
-6.33359950000,-0.36800,3.32000
-6.33280000000,-0.36400,3.32000
-6.33200000000,-0.36400,3.32000
-6.33119950000,-0.36000,3.36000
-6.33039950000,-0.36000,3.32000
-6.32960000000,-0.35600,3.32000
-6.32879950000,-0.36000,3.32000
-6.32799950000,-0.36000,3.32000
-6.32719950000,-0.36400,3.32000
-6.32640000000,-0.36400,3.32000
-6.32559950000,-0.36000,3.32000
-6.32479950000,-0.35600,3.32000
-6.32400000000,-0.35600,3.32000
-6.32319950000,-0.35600,3.32000
-6.32239950000,-0.35600,3.32000
-6.32159950000,-0.36000,3.32000
-6.32080000000,-0.36400,3.32000
-6.31999950000,-0.36400,3.32000
-6.31919950000,-0.36400,3.32000
-6.31840000000,-0.36400,3.32000
-6.31760000000,-0.36400,3.32000
-6.31679950000,-0.34800,3.32000
-6.31599950000,-0.36000,3.32000
-6.31520000000,-0.36400,3.32000
-6.31439950000,-0.36000,3.32000
-6.31359950000,-0.35600,3.32000
-6.31280000000,-0.35600,3.32000
-6.31200000000,-0.35600,3.32000
-6.31119950000,-0.36400,3.32000
-6.31039950000,-0.35600,3.32000
-6.30960000000,-0.36400,3.32000
-6.30879950000,-0.35600,3.32000
-6.30799950000,-0.36400,3.32000
-6.30720000000,-0.35600,3.32000
-6.30640000000,-0.36800,3.32000
-6.30559950000,-0.35600,3.32000
-6.30479950000,-0.36000,3.32000
-6.30400000000,-0.36400,3.32000
-6.30320000000,-0.36400,3.32000
-6.30239950000,-0.36000,3.32000
-6.30159950000,-0.36400,0.08000
-6.30080000000,-0.36400,0.08000
-6.29999950000,-0.36400,0.04000
-6.29919950000,-0.36400,0.08000
-6.29840000000,-0.36400,0.04000
-6.29760000000,-0.36000,0.00
-6.29679950000,-0.36400,0.00
