# 20150504-105657.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 1e-3 s ( 1ms )
#  { screen range 18*(t/DIV)= 18ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 500e3 Hz [Sa/s] ( 500kHz )
#  {eqv.period: 2us range: 32ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 2.0000002e-6 s ( 2.0000002us )
#  {eqv.freq: 499.999950000005kHz range: 32.0000032ms }
# Sampling interval (screen_range/num_samples)   : 1.125e-6 s ( 1.125us )
#  {eqv.freq: 888.888888888889kHz }
# Time Ranges 32ms > 18ms: assume resample +recalc;
#  { final timestep: 2e-6 / 2us {eqv.freq: 500kHz range 32ms }}
# Oversample factor: 1.0 ( -- 1.777778 1 0.777777777777778 )
# Time offset: 5.40000009536743e-3 s ( 5.40000009536743ms )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 3 (Trig'd); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.56)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 1ms T/DIV2 1ms Toffs 5.4ms
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 800mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
98,109,117,0.000196,-360e-3,40e-3
99,109,116,0.000198,-360e-3,0
100,109,116,0.0002,-360e-3,0
101,109,116,0.000202,-360e-3,0
102,109,116,0.000204,-360e-3,0
103,110,118,0.000206,-320e-3,80e-3
104,109,116,0.000208,-360e-3,0
105,109,117,0.00021,-360e-3,40e-3
106,109,116,0.000212,-360e-3,0
107,109,117,0.000214,-360e-3,40e-3
108,109,116,0.000216,-360e-3,0
109,109,117,0.000218,-360e-3,40e-3
110,109,117,0.00022,-360e-3,40e-3
111,109,116,0.000222,-360e-3,0
112,109,116,0.000224,-360e-3,0
113,109,116,0.000226,-360e-3,0
114,109,117,0.000228,-360e-3,40e-3
115,109,117,0.00023,-360e-3,40e-3
116,109,116,0.000232,-360e-3,0
117,109,116,0.000234,-360e-3,0
118,110,117,0.000236,-320e-3,40e-3
119,109,116,0.000238,-360e-3,0
120,109,116,0.00024,-360e-3,0
121,109,117,0.000242,-360e-3,40e-3
122,109,116,0.000244,-360e-3,0
123,109,117,0.000246,-360e-3,40e-3
124,109,117,0.000248,-360e-3,40e-3
125,109,117,0.00025,-360e-3,40e-3
126,109,116,0.000252,-360e-3,0
127,109,117,0.000254,-360e-3,40e-3
128,109,117,0.000256,-360e-3,40e-3
129,109,116,0.000258,-360e-3,0
130,110,116,0.00026,-320e-3,0
131,109,117,0.000262,-360e-3,40e-3
132,109,116,0.000264,-360e-3,0
133,109,117,0.000266,-360e-3,40e-3
134,109,116,0.000268,-360e-3,0
135,109,116,0.00027,-360e-3,0
136,109,116,0.000272,-360e-3,0
137,109,116,0.000274,-360e-3,0
138,109,116,0.000276,-360e-3,0
139,109,116,0.000278,-360e-3,0
140,109,116,0.00028,-360e-3,0
141,109,117,0.000282,-360e-3,40e-3
142,109,116,0.000284,-360e-3,0
143,109,116,0.000286,-360e-3,0
144,109,116,0.000288,-360e-3,0
145,109,116,0.00029,-360e-3,0
146,109,116,0.000292,-360e-3,0
147,109,116,0.000294,-360e-3,0
148,109,116,0.000296,-360e-3,0
149,109,116,0.000298,-360e-3,0
150,109,117,0.0003,-360e-3,40e-3
151,109,116,0.000302,-360e-3,0
152,109,117,0.000304,-360e-3,40e-3
153,109,117,0.000306,-360e-3,40e-3
