0,-360e-3,0
8e-07,-360e-3,0
1.6e-06,-320e-3,0
2.4e-06,-360e-3,0
3.2e-06,-360e-3,0
4e-06,-360e-3,0
4.8e-06,-360e-3,0
5.6e-06,-360e-3,0
6.4e-06,-360e-3,0
7.2e-06,-360e-3,0
8e-06,-360e-3,0
8.8e-06,-360e-3,0
9.6e-06,-360e-3,0
1.04e-05,-360e-3,0
1.12e-05,-360e-3,0
1.2e-05,-360e-3,0
1.28e-05,-360e-3,0
1.36e-05,-320e-3,0
1.44e-05,-360e-3,0
1.52e-05,-360e-3,0
1.6e-05,-360e-3,0
1.68e-05,-360e-3,0
1.76e-05,-360e-3,0
1.84e-05,-360e-3,0
1.92e-05,-360e-3,0
2e-05,-320e-3,0
2.08e-05,-360e-3,0
2.16e-05,-360e-3,0
2.24e-05,-320e-3,0
2.32e-05,-360e-3,0
2.4e-05,-360e-3,0
2.48e-05,-360e-3,0
2.56e-05,-360e-3,0
2.64e-05,-360e-3,0
2.72e-05,-360e-3,0
2.8e-05,-360e-3,0
2.88e-05,-320e-3,0
2.96e-05,-320e-3,0
3.04e-05,-360e-3,0
3.12e-05,-360e-3,0
3.2e-05,-360e-3,0
3.28e-05,-360e-3,0
3.36e-05,-360e-3,0
3.44e-05,-320e-3,0
3.52e-05,-360e-3,0
3.6e-05,-360e-3,0
3.68e-05,-360e-3,0
3.76e-05,-360e-3,0
3.84e-05,-360e-3,40e-3
3.92e-05,-360e-3,0
4e-05,-360e-3,0
4.08e-05,-360e-3,0
4.16e-05,-320e-3,0
4.24e-05,-360e-3,0
4.32e-05,-360e-3,0
4.4e-05,-360e-3,0
4.48e-05,-360e-3,0
4.56e-05,-360e-3,0
4.64e-05,-360e-3,0
4.72e-05,-360e-3,0
4.8e-05,-360e-3,0
4.88e-05,-360e-3,0
4.96e-05,-360e-3,0
5.04e-05,-360e-3,0
5.12e-05,-360e-3,0
5.2e-05,-360e-3,0
5.28e-05,-360e-3,0
5.36e-05,-320e-3,0
5.44e-05,-360e-3,0
5.52e-05,-360e-3,0
5.6e-05,-360e-3,0
5.68e-05,-360e-3,0
5.76e-05,-360e-3,0
5.84e-05,-360e-3,0
5.92e-05,-360e-3,0
6e-05,-360e-3,0
6.08e-05,-360e-3,0
6.16e-05,-360e-3,0
6.24e-05,-360e-3,0
6.32e-05,-360e-3,0
6.4e-05,-360e-3,0
6.48e-05,-360e-3,0
6.56e-05,-360e-3,0
6.64e-05,-360e-3,0
6.72e-05,-360e-3,0
6.8e-05,-360e-3,0
6.88e-05,-360e-3,0
6.96e-05,-360e-3,0
7.04e-05,-360e-3,0
7.12e-05,-360e-3,0
7.2e-05,-360e-3,0
7.28e-05,-360e-3,0
7.36e-05,-360e-3,0
7.44e-05,-360e-3,0
7.52e-05,-360e-3,0
7.6e-05,-360e-3,0
7.68e-05,-360e-3,0
7.76e-05,-360e-3,0
7.84e-05,-360e-3,0
7.92e-05,-360e-3,0
8e-05,-320e-3,0
8.08e-05,-360e-3,0
8.16e-05,-360e-3,0
8.24e-05,-360e-3,40e-3
8.32e-05,-360e-3,0
8.4e-05,-360e-3,0
8.48e-05,-360e-3,0
8.56e-05,-360e-3,0
8.64e-05,-360e-3,0
8.72e-05,-360e-3,0
8.8e-05,-360e-3,0
8.88e-05,-360e-3,0
8.96e-05,-360e-3,0
9.04e-05,-360e-3,0
9.12e-05,-320e-3,0
9.2e-05,-360e-3,0
9.28e-05,-360e-3,0
9.36e-05,-360e-3,0
9.44e-05,-320e-3,0
9.52e-05,-360e-3,0
9.6e-05,-320e-3,-40e-3
9.68e-05,-360e-3,0
9.76e-05,-360e-3,0
9.84e-05,-360e-3,0
9.92e-05,-360e-3,0
0.0001,-360e-3,0
0.0001008,-360e-3,0
0.0001016,-360e-3,0
0.0001024,-360e-3,0
0.0001032,-360e-3,0
0.000104,-360e-3,0
0.0001048,-360e-3,0
0.0001056,-360e-3,0
0.0001064,-360e-3,0
0.0001072,-360e-3,0
0.000108,-360e-3,0
0.0001088,-320e-3,0
0.0001096,-360e-3,0
0.0001104,-360e-3,0
0.0001112,-360e-3,0
0.000112,-360e-3,0
0.0001128,-360e-3,0
0.0001136,-360e-3,0
0.0001144,-360e-3,0
0.0001152,-360e-3,0
0.000116,-360e-3,0
0.0001168,-360e-3,0
0.0001176,-360e-3,0
0.0001184,-360e-3,0
0.0001192,-360e-3,0
0.00012,-360e-3,0
0.0001208,-360e-3,0
0.0001216,-360e-3,0
0.0001224,-360e-3,0
0.0001232,-360e-3,0
0.000124,-360e-3,0
0.0001248,-360e-3,0
0.0001256,-320e-3,0
0.0001264,-360e-3,0
0.0001272,-320e-3,0
0.000128,-360e-3,0
0.0001288,-360e-3,40e-3
0.0001296,-360e-3,0
0.0001304,-360e-3,0
0.0001312,-360e-3,0
