Record Length,16384
Sample Interval,CH1:0.0000800000063 CH2:0.0000800000063
Vertical Units,CH1:V CH2:V,,
Vertical Scale,CH1:0.10 CH2:1.00,,
Vertical Offset,CH1:-0.00400 CH2:0.00,,
Horizontal Units,s,,
Horizontal Scale,0.1000000000,,
Model Number,ADS1102C,,
Serial Number,ADS00003120139,,
Software Version,3.01.01.31R21,,

Source,CH1,CH2
Second,Volt,Volt
-0.64008006250,-0.36800,0.00
-0.64000006250,-0.36800,0.00
-0.63992006250,-0.36800,0.00
-0.63984006250,-0.36800,0.00
-0.63976000000,-0.36800,0.00
-0.63968000000,-0.36400,0.00
-0.63960006250,-0.36400,0.00
-0.63952006250,-0.36400,0.00
-0.63944006250,-0.36800,0.00
-0.63936000000,-0.36800,0.00
-0.63928000000,-0.36800,0.00
-0.63920006250,-0.36400,0.00
-0.63912006250,-0.36400,0.00
-0.63904006250,-0.36400,0.00
-0.63896006250,-0.36800,0.00
-0.63888000000,-0.37200,0.00
-0.63880000000,-0.36400,0.00
-0.63872006250,-0.36400,0.00
-0.63864006250,-0.36400,0.00
-0.63856006250,-0.37200,0.00
-0.63848006250,-0.36800,0.00
-0.63840000000,-0.36000,0.00
-0.63832000000,-0.36400,0.00
-0.63824006250,-0.36400,0.00
-0.63816006250,-0.36400,0.00
-0.63808006250,-0.36800,0.00
-0.63800000000,-0.36800,0.00
-0.63792000000,-0.36800,0.00
-0.63784006250,-0.36400,0.00
-0.63776006250,-0.36400,0.00
-0.63768006250,-0.36400,0.00
-0.63760006250,-0.36400,0.00
-0.63752000000,-0.36400,0.00
-0.63744000000,-0.36800,0.00
-0.63736006250,-0.36400,0.00
-0.63728006250,-0.36400,0.00
-0.63720006250,-0.36000,0.00
-0.63712000000,-0.36400,0.00
-0.63704000000,-0.36800,0.00
-0.63696000000,-0.36400,0.00
-0.63688006250,-0.36000,0.00
-0.63680006250,-0.36400,0.00
-0.63672006250,-0.36800,0.00
-0.63664000000,-0.36800,0.00
-0.63656000000,-0.36800,0.00
-0.63648006250,-0.36400,0.00
-0.63640006250,-0.36400,0.00
-0.63632006250,-0.36400,0.00
-0.63624006250,-0.36400,0.00
-0.63616000000,-0.36800,0.00
-0.63608000000,-0.36400,0.00
-0.63600006250,-0.36000,0.00
-0.63592006250,-0.36400,0.00
-0.63584006250,-0.36400,0.00
-0.63576000000,-0.36400,0.00
-0.63568000000,-0.35600,0.00
-0.63560000000,-0.36000,0.00
-0.63552006250,-0.36400,0.00
-0.63544006250,-0.36400,0.00
-0.63536000000,-0.35600,0.00
-0.63528000000,-0.36400,0.00
-0.63520000000,-0.36000,0.00
-0.63512006250,-0.36400,0.00
-0.63504006250,-0.36000,0.00
-0.63496006250,-0.36000,0.00
-0.63488000000,-0.36800,0.00
-0.63480000000,-0.36800,0.00
-0.63472000000,-0.36800,0.00
-0.63464006250,-0.36400,0.00
-0.63456006250,-0.36400,0.00
-0.63448000000,-0.36400,0.00
-0.63440000000,-0.35600,0.00
-0.63432000000,-0.36400,0.00
-0.63424000000,-0.36800,0.00
-0.63416006250,-0.36800,0.00
-0.63408006250,-0.36400,0.00
-0.63400000000,-0.36400,0.00
-0.63392000000,-0.36000,0.00
-0.63384000000,-0.36400,0.00
-0.63376006250,-0.35600,0.00
-0.63368006250,-0.36400,0.00
-0.63360006250,-0.37200,0.00
-0.63352000000,-0.36400,0.00
-0.63344000000,-0.36400,0.00
-0.63336000000,-0.36400,0.00
-0.63328006250,-0.36400,0.00
-0.63320006250,-0.36800,0.00
-0.63312000000,-0.36800,0.00
-0.63304000000,-0.36800,0.00
-0.63296000000,-0.36400,0.00
-0.63288006250,-0.36400,0.00
-0.63280006250,-0.36400,0.00
-0.63272006250,-0.37200,-0.04000
-0.63264000000,-0.36800,0.00
-0.63256000000,-0.36400,0.00
-0.63248000000,-0.36800,0.00
-0.63240006250,-0.36800,0.00
-0.63232006250,-0.36400,0.00
-0.63224006250,-0.36800,0.00
-0.63216000000,-0.36800,0.00
-0.63208000000,-0.36800,0.00
-0.63200000000,-0.36800,0.00
-0.63192006250,-0.36000,0.00
-0.63184006250,-0.36400,0.00
-0.63176000000,-0.36800,0.00
-0.63168000000,-0.36800,0.00
-0.63160000000,-0.36800,0.00
-0.63152006250,-0.36800,0.00
-0.63144006250,-0.36800,0.00
-0.63136000000,-0.36800,0.00
-0.63128000000,-0.36800,0.00
-0.63120000000,-0.36800,0.00
-0.63112000000,-0.36800,0.00
-0.63104006250,-0.36800,0.00
-0.63096006250,-0.36400,0.00
-0.63088000000,-0.36400,0.00
-0.63080000000,-0.36400,0.00
-0.63072000000,-0.36400,0.00
-0.63064000000,-0.36800,0.00
-0.63056006250,-0.36800,0.00
-0.63048006250,-0.36400,0.00
-0.63040000000,-0.36800,0.00
-0.63032000000,-0.36400,0.00
-0.63024000000,-0.36400,0.00
-0.63016006250,-0.36800,0.00
-0.63008006250,-0.36800,-0.04000
-0.63000000000,-0.36400,0.00
-0.62992000000,-0.36400,0.00
-0.62984000000,-0.36400,0.00
-0.62976000000,-0.36400,0.00
-0.62968006250,-0.36800,0.00
-0.62960006250,-0.36400,0.00
-0.62952000000,-0.36800,0.00
-0.62944000000,-0.36000,0.00
-0.62936000000,-0.36800,0.00
-0.62928000000,-0.36400,0.00
-0.62920006250,-0.36400,0.00
-0.62912000000,-0.36800,0.00
-0.62904000000,-0.36800,0.00
-0.62896000000,-0.36800,-0.04000
-0.62888000000,-0.36800,0.00
-0.62880006250,-0.36800,0.00
-0.62872006250,-0.36800,0.00
-0.62864000000,-0.36800,0.00
-0.62856000000,-0.36800,0.00
-0.62848000000,-0.36800,0.00
-0.62840000000,-0.36000,0.00
-0.62832006250,-0.36800,0.00
-0.62824006250,-0.36800,0.00
-0.62816000000,-0.36800,0.00
-0.62808000000,-0.36400,0.00
-0.62800000000,-0.36800,0.00
-0.62792006250,-0.36400,0.00
-0.62784006250,-0.36800,0.00
-0.62776000000,-0.36800,0.00
-0.62768000000,-0.36400,0.00
-0.62760000000,-0.36400,0.00
-0.62752000000,-0.36000,0.00
-0.62744006250,-0.38000,-0.04000
-0.62736000000,-0.36800,0.00
-0.62728000000,-0.36400,0.00
-0.62720000000,-0.36400,0.00
-0.62712000000,-0.36800,0.00
-0.62704000000,-0.36800,0.00
-0.62696006250,-0.36800,0.00
-0.62688000000,-0.36400,0.00
-0.62680000000,-0.36400,0.00
-0.62672000000,-0.36400,0.00
-0.62664000000,-0.36800,0.00
-0.62656006250,-0.37200,0.00
-0.62648000000,-0.36400,0.00
-0.62640000000,-0.36400,0.00
-0.62632000000,-0.36400,0.00
-0.62624000000,-0.36800,0.00
-0.62616000000,-0.36800,0.00
-0.62608006250,-0.36800,0.00
-0.62600000000,-0.36800,0.00
-0.62592000000,-0.36400,0.00
-0.62584000000,-0.36800,0.00
-0.62576000000,-0.36800,0.00
-0.62568000000,-0.36800,0.00
-0.62560006250,-0.36800,0.00
-0.62552000000,-0.36800,0.00
-0.62544000000,-0.37600,0.00
-0.62536000000,-0.36800,0.00
-0.62528000000,-0.36800,0.00
-0.62520006250,-0.36800,0.00
-0.62512000000,-0.36800,0.00
-0.62504000000,-0.36800,0.00
-0.62496000000,-0.36800,0.00
-0.62488000000,-0.36400,0.00
-0.62480000000,-0.36400,0.00
-0.62472006250,-0.36800,0.00
-0.62464000000,-0.36800,0.00
-0.62456000000,-0.36800,0.00
-0.62448000000,-0.36800,0.00
-0.62440000000,-0.36800,0.00
-0.62432000000,-0.36800,0.00
-0.62424006250,-0.36800,0.00
-0.62416000000,-0.36800,0.00
-0.62408000000,-0.36800,0.00
-0.62400000000,-0.36800,0.00
-0.62392000000,-0.36800,0.00
-0.62384006250,-0.37200,0.00
-0.62376000000,-0.36400,0.00
-0.62368000000,-0.36800,0.00
-0.62360000000,-0.36800,0.00
-0.62352000000,-0.36800,0.00
-0.62344000000,-0.36800,0.00
-0.62336000000,-0.36800,0.00
-0.62328000000,-0.36800,-0.04000
-0.62320000000,-0.36400,0.00
-0.62312000000,-0.36800,0.00
-0.62304000000,-0.36800,0.00
-0.62296000000,-0.36800,0.00
-0.62288000000,-0.36800,0.00
-0.62280000000,-0.36800,0.00
-0.62272000000,-0.36800,0.00
-0.62264000000,-0.36400,0.00
-0.62256000000,-0.36800,0.00
-0.62248006250,-0.37200,0.00
-0.62240000000,-0.36800,0.00
-0.62232000000,-0.36400,0.00
-0.62224000000,-0.36800,0.00
-0.62216000000,-0.36800,0.00
-0.62208000000,-0.36800,0.00
-0.62200000000,-0.36800,0.00
-0.62192000000,-0.36800,0.00
-0.62184000000,-0.36800,0.00
-0.62176000000,-0.36800,0.00
-0.62168000000,-0.36800,0.00
-0.62160006250,-0.36400,0.00
-0.62152000000,-0.36800,0.00
-0.62144000000,-0.36800,0.00
-0.62136000000,-0.36800,0.00
-0.62128000000,-0.36400,0.00
-0.62120000000,-0.36800,0.00
-0.62112000000,-0.36800,0.00
-0.62104000000,-0.36800,0.00
-0.62096000000,-0.36400,0.00
-0.62088000000,-0.36800,0.00
-0.62080000000,-0.36800,0.00
-0.62072000000,-0.35600,0.00
-0.62064000000,-0.36400,0.00
-0.62056000000,-0.36400,0.00
-0.62048000000,-0.36800,0.00
-0.62040000000,-0.36800,0.00
-0.62032000000,-0.36800,0.00
-0.62024006250,-0.36400,0.00
-0.62016000000,-0.36000,0.00
-0.62008000000,-0.36800,0.00
-0.62000000000,-0.36800,0.00
-0.61992006250,-0.36800,0.00
-0.61984006250,-0.36800,0.00
-0.61976006250,-0.36400,0.00
-0.61968006250,-0.36400,0.00
-0.61960006250,-0.36400,0.00
-0.61952006250,-0.36400,0.00
-0.61944006250,-0.36400,0.00
-0.61936000000,-0.36400,0.00
-0.61928006250,-0.36400,0.00
-0.61920006250,-0.36400,0.00
-0.61912006250,-0.36800,0.00
-0.61904006250,-0.37200,0.00
-0.61896006250,-0.36400,0.00
-0.61888006250,-0.36400,0.00
-0.61880006250,-0.36400,0.00
-0.61872006250,-0.36000,0.00
-0.61864006250,-0.36400,0.00
-0.61856006250,-0.37200,0.00
-0.61848006250,-0.36400,0.00
-0.61840006250,-0.36000,0.00
-0.61832006250,-0.36400,0.00
-0.61824006250,-0.36400,-0.04000
-0.61816006250,-0.36800,0.00
-0.61808006250,-0.36800,0.00
-0.61800000000,-0.36800,0.00
-0.61792006250,-0.36800,0.00
-0.61784006250,-0.36400,0.00
-0.61776006250,-0.36400,0.00
-0.61768006250,-0.36400,0.00
-0.61760006250,-0.36400,0.00
-0.61752006250,-0.36400,0.00
-0.61744006250,-0.36400,0.00
-0.61736006250,-0.36800,0.00
-0.61728006250,-0.36800,0.00
-0.61720006250,-0.36800,0.00
-0.61712000000,-0.36000,0.00
-0.61704006250,-0.36400,0.00
-0.61696006250,-0.36800,0.00
-0.61688006250,-0.36400,0.00
-0.61680006250,-0.36800,0.00
-0.61672006250,-0.35600,0.00
-0.61664006250,-0.36800,0.00
-0.61656006250,-0.36800,0.00
-0.61648006250,-0.36000,0.00
-0.61640006250,-0.35600,0.00
-0.61632006250,-0.36800,0.00
-0.61624006250,-0.35600,0.00
-0.61616006250,-0.36400,0.00
-0.61608006250,-0.36400,0.00
-0.61600006250,-0.36400,0.00
-0.61592006250,-0.36400,0.00
-0.61584006250,-0.35600,0.00
-0.61576000000,-0.36400,0.00
-0.61568006250,-0.36400,0.00
-0.61560006250,-0.35600,0.00
-0.61552006250,-0.35600,0.00
-0.61544006250,-0.36400,0.00
-0.61536000000,-0.36400,0.00
-0.61528006250,-0.36400,-0.04000
-0.61520006250,-0.35600,0.00
-0.61512006250,-0.36000,0.00
-0.61504006250,-0.36800,0.00
-0.61496006250,-0.36000,0.00
-0.61488000000,-0.36400,0.00
-0.61480006250,-0.36400,0.00
-0.61472006250,-0.36400,0.00
-0.61464006250,-0.36400,0.00
-0.61456006250,-0.36400,0.00
-0.61448000000,-0.35600,0.00
-0.61440000000,-0.36800,0.00
-0.61432006250,-0.36400,0.00
-0.61424006250,-0.35600,0.00
-0.61416006250,-0.36400,0.00
-0.61408006250,-0.36400,0.00
-0.61400000000,-0.36000,0.00
-0.61392006250,-0.36400,0.00
-0.61384006250,-0.36800,0.00
-0.61376006250,-0.36400,0.00
-0.61368006250,-0.36400,0.00
-0.61360006250,-0.36000,0.00
-0.61352000000,-0.36800,0.00
-0.61344006250,-0.36400,0.00
-0.61336006250,-0.36800,-0.04000
-0.61328006250,-0.36800,0.00
-0.61320006250,-0.36800,0.00
-0.61312000000,-0.36800,0.00
-0.61304000000,-0.36800,0.00
-0.61296006250,-0.36000,0.00
-0.61288006250,-0.36800,0.00
-0.61280006250,-0.36800,0.00
-0.61272006250,-0.36400,0.00
-0.61264000000,-0.36400,0.00
-0.61256006250,-0.36400,0.00
-0.61248006250,-0.36400,0.00
-0.61240006250,-0.36400,0.00
-0.61232006250,-0.36400,0.00
-0.61224006250,-0.36400,0.00
-0.61216000000,-0.36400,0.00
-0.61208006250,-0.36800,0.00
-0.61200006250,-0.36400,0.00
-0.61192006250,-0.36400,0.00
-0.61184006250,-0.36800,0.00
-0.61176000000,-0.36400,0.00
-0.61168000000,-0.36400,0.00
-0.61160006250,-0.36400,0.00
-0.61152006250,-0.36800,-0.04000
-0.61144006250,-0.36800,0.00
-0.61136000000,-0.36400,0.00
-0.61128000000,-0.36400,0.00
-0.61120006250,-0.36400,0.00
-0.61112006250,-0.36800,0.00
-0.61104006250,-0.36400,0.00
-0.61096006250,-0.36400,0.00
-0.61088000000,-0.36800,0.00
-0.61080000000,-0.36800,0.00
-0.61072006250,-0.36400,0.00
-0.61064006250,-0.38400,0.00
-0.61056006250,-0.36800,0.00
-0.61048006250,-0.36400,0.00
-0.61040000000,-0.36400,0.00
-0.61032006250,-0.36800,0.00
-0.61024006250,-0.36800,0.00
-0.61016006250,-0.36400,0.00
-0.61008006250,-0.36400,0.00
-0.61000000000,-0.36800,0.00
-0.60992000000,-0.36400,0.00
-0.60984006250,-0.36400,0.00
-0.60976006250,-0.36800,0.00
-0.60968006250,-0.36800,0.00
-0.60960006250,-0.36800,0.00
-0.60952000000,-0.36400,0.00
-0.60944000000,-0.36400,0.00
-0.60936006250,-0.36800,0.00
-0.60928006250,-0.36000,0.00
-0.60920006250,-0.36800,0.00
-0.60912000000,-0.36800,0.00
-0.60904000000,-0.36400,0.00
-0.60896006250,-0.36800,0.00
-0.60888006250,-0.36800,0.00
-0.60880006250,-0.36400,0.00
-0.60872006250,-0.36800,0.00
-0.60864000000,-0.36800,0.00
-0.60856000000,-0.36400,0.00
-0.60848006250,-0.36800,0.00
-0.60840006250,-0.36800,0.00
-0.60832006250,-0.36800,0.00
-0.60824006250,-0.36400,0.00
-0.60816000000,-0.36400,0.00
-0.60808000000,-0.36800,0.00
-0.60800006250,-0.36800,0.00
-0.60792006250,-0.36400,0.00
-0.60784006250,-0.36800,0.00
-0.60776000000,-0.36800,0.00
-0.60768000000,-0.36800,0.00
-0.60760006250,-0.36800,0.00
-0.60752006250,-0.36400,0.00
-0.60744006250,-0.36400,0.00
-0.60736000000,-0.36400,0.00
-0.60728000000,-0.36800,0.00
-0.60720000000,-0.36800,0.00
-0.60712006250,-0.36000,0.00
-0.60704006250,-0.36800,0.00
-0.60696006250,-0.36800,0.00
-0.60688000000,-0.36800,0.00
-0.60680000000,-0.36800,0.00
-0.60672000000,-0.36000,0.00
-0.60664006250,-0.36400,0.00
-0.60656006250,-0.36400,0.00
-0.60648000000,-0.36800,0.00
-0.60640000000,-0.36800,0.00
-0.60632000000,-0.36400,0.00
-0.60624006250,-0.36800,0.00
-0.60616006250,-0.36800,0.00
-0.60608006250,-0.36800,0.00
-0.60600000000,-0.36400,0.00
-0.60592000000,-0.36800,0.00
-0.60584000000,-0.37200,0.00
-0.60576006250,-0.36800,0.00
-0.60568006250,-0.36800,0.00
-0.60560006250,-0.36800,0.00
-0.60552000000,-0.36800,0.00
-0.60544000000,-0.37200,0.00
-0.60536000000,-0.36800,0.00
-0.60528006250,-0.36800,0.00
-0.60520006250,-0.36800,0.00
-0.60512000000,-0.36400,0.00
-0.60504000000,-0.36400,0.00
-0.60496000000,-0.36800,0.00
-0.60488006250,-0.36800,0.00
-0.60480006250,-0.37200,-0.04000
-0.60472006250,-0.36800,0.00
-0.60464000000,-0.36400,0.00
-0.60456000000,-0.36800,0.00
-0.60448000000,-0.36800,0.00
-0.60440006250,-0.37200,0.00
-0.60432006250,-0.36000,0.00
-0.60424006250,-0.36800,0.00
-0.60416000000,-0.36800,0.00
-0.60408000000,-0.37200,0.00
-0.60400006250,-0.36800,0.00
-0.60392006250,-0.36400,0.00
-0.60384006250,-0.36400,0.00
-0.60376000000,-0.36800,0.00
-0.60368000000,-0.36400,0.00
-0.60360000000,-0.36000,0.00
-0.60352006250,-0.37200,0.00
-0.60344006250,-0.36800,0.00
-0.60336000000,-0.36800,0.00
-0.60328000000,-0.36800,0.00
-0.60320000000,-0.36800,0.00
-0.60312000000,-0.36800,0.00
-0.60304006250,-0.36000,0.00
-0.60296006250,-0.36800,0.00
-0.60288000000,-0.36800,0.00
-0.60280000000,-0.36800,0.00
-0.60272000000,-0.36800,0.00
-0.60264006250,-0.36800,0.00
-0.60256006250,-0.36800,0.00
-0.60248006250,-0.36800,0.00
-0.60240000000,-0.36800,0.00
-0.60232000000,-0.36800,0.00
-0.60224000000,-0.36800,0.00
-0.60216006250,-0.36800,0.00
-0.60208006250,-0.36400,0.00
-0.60200000000,-0.36800,0.00
-0.60192000000,-0.37200,0.00
-0.60184000000,-0.36800,0.00
-0.60176000000,-0.36400,0.00
-0.60168006250,-0.36800,0.00
-0.60160006250,-0.36400,0.00
-0.60152000000,-0.36400,0.00
-0.60144000000,-0.35600,0.00
-0.60136000000,-0.37200,0.00
-0.60128006250,-0.36800,0.00
-0.60120006250,-0.36400,0.00
-0.60112000000,-0.36400,0.00
-0.60104000000,-0.36800,0.00
-0.60096000000,-0.36800,0.00
-0.60088000000,-0.36800,0.00
-0.60080006250,-0.36400,0.00
-0.60072006250,-0.36400,0.00
-0.60064000000,-0.36800,0.00
-0.60056000000,-0.36400,0.00
-0.60048000000,-0.36800,0.00
-0.60040000000,-0.36800,0.00
-0.60032006250,-0.36800,0.00
-0.60024006250,-0.36400,0.00
-0.60016000000,-0.36400,0.00
-0.60008000000,-0.36800,0.00
-0.60000000000,-0.36800,0.00
-0.59992006250,-0.36800,0.00
-0.59984006250,-0.36800,0.00
-0.59976000000,-0.36800,0.00
-0.59968000000,-0.36400,0.00
-0.59960000000,-0.36800,0.00
-0.59952000000,-0.35600,0.00
-0.59944006250,-0.36400,0.00
-0.59936006250,-0.36800,0.00
-0.59928000000,-0.36400,0.00
-0.59920000000,-0.36800,0.00
-0.59912000000,-0.36000,0.00
-0.59904006250,-0.36400,0.00
-0.59896006250,-0.36800,0.00
-0.59888006250,-0.36800,0.00
-0.59880000000,-0.36400,0.00
-0.59872000000,-0.36400,0.00
-0.59864000000,-0.36400,0.00
-0.59856006250,-0.36400,0.00
-0.59848006250,-0.36400,0.00
-0.59840000000,-0.36400,0.00
-0.59832000000,-0.36800,0.00
-0.59824000000,-0.36800,0.00
-0.59816000000,-0.36000,0.00
-0.59808006250,-0.36400,0.00
-0.59800006250,-0.36800,0.00
-0.59792000000,-0.36800,0.00
-0.59784000000,-0.36800,0.00
-0.59776000000,-0.36400,0.00
-0.59768006250,-0.36400,0.00
-0.59760006250,-0.36400,0.00
-0.59752000000,-0.36400,0.00
-0.59744000000,-0.36400,0.00
-0.59736000000,-0.36400,0.00
-0.59728000000,-0.36000,0.00
-0.59720006250,-0.36800,0.00
-0.59712006250,-0.36800,0.00
-0.59704000000,-0.36800,0.00
-0.59696000000,-0.36400,0.00
-0.59688000000,-0.36400,0.00
-0.59680000000,-0.36800,0.00
-0.59672006250,-0.36800,0.00
-0.59664006250,-0.36800,0.00
-0.59656000000,-0.36400,0.00
-0.59648000000,-0.36400,0.00
-0.59640000000,-0.36400,0.00
-0.59632006250,-0.36400,0.00
-0.59624006250,-0.36400,0.00
