# 20150427-153300.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 1 s ( 1s )
#  { screen range 18*(t/DIV)= 18s }
# Sampling rate (scope Acquire menu,2CH RealTime): 2.5e3 Hz [Sa/s] ( 2.5kHz )
#  {eqv.period: 400us range: 2.4s }
# Sampling interval (scope USB FlashDrive .CSV)  : 2.0000001563e-3 s ( 2.0000001563ms )
#  {eqv.freq: 499.999960925003Hz range: 12.0000009378s }
# Sampling interval (screen_range/num_samples)   : 3e-3 s ( 3ms )
#  {eqv.freq: 333.333333333333Hz }
# Time Ranges 2.4 <= 18: assume portion +keep;
#  { final timestep: 2.0000001563e-3 / 2.0000001563ms {eqv.freq: 499.999960925003Hz range 12.0000009378s }}
# Oversample factor: 1.00 ( 0.199999984370001 0.133333 0 0.133333333333333 )
# Time offset: 0 s ( 0s )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 1 (Auto); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-360e-3,0) ; ch2 (-240e-3,3.52)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 6000 (ch1: 6000 ; ch2: 6000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 1s T/DIV2 1s Toffs 0s
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 640mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
0,109,199,0,-360e-3,3.32
1,109,199,0.0020000001563,-360e-3,3.32
2,109,199,0.0040000003126,-360e-3,3.32
3,109,199,0.0060000004689,-360e-3,3.32
4,109,199,0.0080000006252,-360e-3,3.32
5,110,199,0.0100000007815,-320e-3,3.32
6,109,199,0.0120000009378,-360e-3,3.32
7,109,199,0.0140000010941,-360e-3,3.32
8,109,199,0.0160000012504,-360e-3,3.32
9,109,199,0.0180000014067,-360e-3,3.32
10,109,199,0.020000001563,-360e-3,3.32
11,109,199,0.0220000017193,-360e-3,3.32
12,109,199,0.0240000018756,-360e-3,3.32
13,109,199,0.0260000020319,-360e-3,3.32
14,109,199,0.0280000021882,-360e-3,3.32
15,110,199,0.0300000023445,-320e-3,3.32
16,109,199,0.0320000025008,-360e-3,3.32
17,110,199,0.0340000026571,-320e-3,3.32
18,110,199,0.0360000028134,-320e-3,3.32
19,109,199,0.0380000029697,-360e-3,3.32
20,110,199,0.040000003126,-320e-3,3.32
21,109,199,0.0420000032823,-360e-3,3.32
22,109,199,0.0440000034386,-360e-3,3.32
23,109,199,0.0460000035949,-360e-3,3.32
24,109,199,0.0480000037512,-360e-3,3.32
25,109,199,0.0500000039075,-360e-3,3.32
26,109,199,0.0520000040638,-360e-3,3.32
27,110,199,0.0540000042201,-320e-3,3.32
28,109,199,0.0560000043764,-360e-3,3.32
29,109,199,0.0580000045327,-360e-3,3.32
30,109,199,0.060000004689,-360e-3,3.32
31,109,199,0.0620000048453,-360e-3,3.32
32,110,199,0.0640000050016,-320e-3,3.32
33,109,199,0.0660000051579,-360e-3,3.32
34,109,199,0.0680000053142,-360e-3,3.32
35,109,199,0.0700000054705,-360e-3,3.32
36,109,199,0.0720000056268,-360e-3,3.32
37,109,199,0.0740000057831,-360e-3,3.32
38,110,199,0.0760000059394,-320e-3,3.32
39,110,199,0.0780000060957,-320e-3,3.32
40,109,199,0.080000006252,-360e-3,3.32
41,109,198,0.0820000064083,-360e-3,3.28
42,109,199,0.0840000065646,-360e-3,3.32
43,109,199,0.0860000067209,-360e-3,3.32
44,109,199,0.0880000068772,-360e-3,3.32
45,109,199,0.0900000070335,-360e-3,3.32
46,110,199,0.0920000071898,-320e-3,3.32
47,109,199,0.0940000073461,-360e-3,3.32
48,109,199,0.0960000075024,-360e-3,3.32
49,110,199,0.0980000076587,-320e-3,3.32
50,109,199,0.100000007815,-360e-3,3.32
51,110,199,0.1020000079713,-320e-3,3.32
52,109,199,0.1040000081276,-360e-3,3.32
53,109,199,0.1060000082839,-360e-3,3.32
54,109,199,0.1080000084402,-360e-3,3.32
55,109,199,0.1100000085965,-360e-3,3.32
56,109,199,0.1120000087528,-360e-3,3.32
57,110,199,0.1140000089091,-320e-3,3.32
58,109,199,0.1160000090654,-360e-3,3.32
59,109,199,0.1180000092217,-360e-3,3.32
60,109,199,0.120000009378,-360e-3,3.32
61,109,199,0.1220000095343,-360e-3,3.32
62,109,199,0.1240000096906,-360e-3,3.32
63,109,198,0.1260000098469,-360e-3,3.28
64,109,199,0.1280000100032,-360e-3,3.32
65,109,199,0.1300000101595,-360e-3,3.32
66,109,199,0.1320000103158,-360e-3,3.32
67,109,199,0.1340000104721,-360e-3,3.32
68,109,199,0.1360000106284,-360e-3,3.32
69,109,199,0.1380000107847,-360e-3,3.32
70,109,199,0.140000010941,-360e-3,3.32
71,110,199,0.1420000110973,-320e-3,3.32
