Record Length,16384
Sample Interval,CH1:0.0000400000031 CH2:0.0000400000031
Vertical Units,CH1:V CH2:V,,
Vertical Scale,CH1:1.00 CH2:1.00,,
Vertical Offset,CH1:-1.56000 CH2:-2.12000,,
Horizontal Units,s,,
Horizontal Scale,0.0500000000,,
Model Number,ADS1102C,,
Serial Number,ADS00003120139,,
Software Version,3.01.01.31R21,,

Source,CH1,CH2
Second,Volt,Volt
-0.31844003125,-0.32000,0.04000
-0.31840003125,-0.36000,0.04000
-0.31836003125,-0.36000,0.04000
-0.31832000000,-0.32000,0.04000
-0.31828000000,-0.36000,0.08000
-0.31824003125,-0.36000,0.04000
-0.31820003125,-0.36000,0.08000
-0.31816003125,-0.36000,0.08000
-0.31812003125,-0.36000,0.08000
-0.31808000000,-0.36000,0.08000
-0.31804000000,-0.32000,0.08000
-0.31800003125,-0.36000,0.08000
-0.31796003125,-0.36000,0.04000
-0.31792003125,-0.36000,0.04000
-0.31788000000,-0.32000,0.04000
-0.31784000000,-0.36000,0.04000
-0.31780000000,-0.32000,0.04000
-0.31776003125,-0.36000,0.04000
-0.31772003125,-0.36000,0.08000
-0.31768000000,-0.36000,0.04000
-0.31764000000,-0.32000,0.04000
-0.31760000000,-0.32000,0.08000
-0.31756003125,-0.36000,0.08000
-0.31752003125,-0.36000,0.04000
-0.31748003125,-0.36000,0.04000
-0.31744000000,-0.36000,0.08000
-0.31740000000,-0.32000,0.08000
-0.31736000000,-0.36000,0.08000
-0.31732003125,-0.36000,0.08000
-0.31728003125,-0.36000,0.04000
-0.31724000000,-0.36000,0.04000
-0.31720000000,-0.36000,0.04000
-0.31716000000,-0.36000,0.04000
-0.31712000000,-0.36000,0.08000
-0.31708003125,-0.36000,0.04000
-0.31704003125,-0.32000,0.08000
-0.31700000000,-0.36000,0.08000
-0.31696000000,-0.36000,0.04000
-0.31692000000,-0.36000,0.08000
-0.31688003125,-0.32000,0.04000
-0.31684003125,-0.36000,0.08000
-0.31680003125,-0.36000,0.08000
-0.31676000000,-0.36000,0.04000
-0.31672000000,-0.36000,0.08000
-0.31668000000,-0.36000,0.04000
-0.31664003125,-0.36000,0.08000
-0.31660003125,-0.36000,0.04000
-0.31656000000,-0.36000,0.04000
-0.31652000000,-0.32000,0.04000
-0.31648000000,-0.36000,0.08000
-0.31644003125,-0.36000,0.04000
-0.31640003125,-0.36000,0.08000
-0.31636003125,-0.36000,0.08000
-0.31632000000,-0.36000,0.04000
-0.31628000000,-0.32000,0.08000
-0.31624000000,-0.36000,0.04000
-0.31620003125,-0.36000,0.04000
-0.31616003125,-0.36000,0.04000
-0.31612003125,-0.36000,0.04000
-0.31608000000,-0.36000,0.08000
-0.31604000000,-0.36000,0.08000
-0.31600000000,-0.32000,0.08000
-0.31596003125,-0.32000,0.08000
-0.31592003125,-0.36000,0.04000
-0.31588000000,-0.32000,0.08000
-0.31584000000,-0.32000,0.04000
-0.31580000000,-0.36000,0.04000
-0.31576003125,-0.36000,0.04000
-0.31572003125,-0.36000,0.04000
-0.31568000000,-0.36000,0.08000
-0.31564000000,-0.32000,0.04000
-0.31560000000,-0.32000,0.04000
-0.31556000000,-0.32000,0.04000
-0.31552003125,-0.36000,0.04000
-0.31548003125,-0.32000,0.08000
-0.31544000000,-0.32000,0.08000
-0.31540000000,-0.36000,0.04000
-0.31536000000,-0.36000,0.08000
-0.31532000000,-0.36000,0.04000
