# 20150503-201546.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 10e-3 s ( 10ms )
#  { screen range 18*(t/DIV)= 180ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 50e3 Hz [Sa/s] ( 50kHz )
#  {eqv.period: 20us range: 320ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 20e-6 s ( 20us )
#  {eqv.freq: 50kHz range: 320ms }
# Sampling interval (screen_range/num_samples)   : 11.25e-6 s ( 11.25us )
#  {eqv.freq: 88.8888888888889kHz }
# Time Ranges 320ms > 180ms: assume resample +recalc;
#  { final timestep: 20e-6 / 20us {eqv.freq: 50kHz range 320ms }}
# Oversample factor: 1.0 ( -- 1.777778 1 0.777777777777778 )
# Time offset: 0 s ( 0s )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 2 (Ready); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.52)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 10ms T/DIV2 10ms Toffs 0s
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 800mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
0,109,117,0,-360e-3,40e-3
1,109,117,2e-05,-360e-3,40e-3
2,109,118,4e-05,-360e-3,80e-3
3,109,117,6e-05,-360e-3,40e-3
4,109,117,8e-05,-360e-3,40e-3
5,109,117,0.0001,-360e-3,40e-3
6,109,117,0.00012,-360e-3,40e-3
7,109,117,0.00014,-360e-3,40e-3
8,109,117,0.00016,-360e-3,40e-3
9,110,117,0.00018,-320e-3,40e-3
10,109,116,0.0002,-360e-3,0
11,109,117,0.00022,-360e-3,40e-3
12,109,116,0.00024,-360e-3,0
13,109,117,0.00026,-360e-3,40e-3
14,109,117,0.00028,-360e-3,40e-3
15,109,117,0.0003,-360e-3,40e-3
16,109,117,0.00032,-360e-3,40e-3
17,109,118,0.00034,-360e-3,80e-3
18,109,117,0.00036,-360e-3,40e-3
19,109,117,0.00038,-360e-3,40e-3
20,109,117,0.0004,-360e-3,40e-3
21,109,117,0.00042,-360e-3,40e-3
22,109,117,0.00044,-360e-3,40e-3
23,109,117,0.00046,-360e-3,40e-3
24,109,117,0.00048,-360e-3,40e-3
25,109,118,0.0005,-360e-3,80e-3
26,109,117,0.00052,-360e-3,40e-3
27,109,117,0.00054,-360e-3,40e-3
28,110,117,0.00056,-320e-3,40e-3
29,109,117,0.00058,-360e-3,40e-3
30,109,117,0.0006,-360e-3,40e-3
31,109,117,0.00062,-360e-3,40e-3
32,109,117,0.00064,-360e-3,40e-3
33,110,117,0.00066,-320e-3,40e-3
34,109,117,0.00068,-360e-3,40e-3
35,109,117,0.0007,-360e-3,40e-3
36,109,116,0.00072,-360e-3,0
37,109,118,0.00074,-360e-3,80e-3
38,109,116,0.00076,-360e-3,0
39,109,117,0.00078,-360e-3,40e-3
40,109,117,0.0008,-360e-3,40e-3
41,109,117,0.00082,-360e-3,40e-3
42,109,117,0.00084,-360e-3,40e-3
43,109,117,0.00086,-360e-3,40e-3
44,109,117,0.00088,-360e-3,40e-3
45,109,117,0.0009,-360e-3,40e-3
46,110,117,0.00092,-320e-3,40e-3
47,109,116,0.00094,-360e-3,0
48,109,116,0.00096,-360e-3,0
